Chromosome,Start,End,Type,Family,GeneID
4,3033801,3033888,LTR/Gypsy,rnd-1_family-0,
4,3034053,3034117,LTR/Gypsy,rnd-1_family-0,
4,3043293,3043499,LTR/Gypsy,rnd-1_family-0,
4,3069775,3069795,LTR/Gypsy,rnd-1_family-0,
4,3100002,3100188,LTR/Gypsy,rnd-1_family-0,
4,3115149,3115318,LTR/Gypsy,rnd-1_family-0,
4,3123769,3124008,LTR/Gypsy,rnd-1_family-0,
4,3150602,3150621,LTR/Gypsy,rnd-1_family-0,
4,3177927,3178119,LTR/Gypsy,rnd-1_family-0,
4,3180266,3180467,LTR/Gypsy,rnd-1_family-0,
4,3182076,3182352,LTR/Gypsy,rnd-1_family-0,
4,3183593,3183660,LTR/Gypsy,rnd-1_family-0,
4,3226492,3226716,LTR/Gypsy,rnd-1_family-0,
4,3238988,3239830,LTR/Gypsy,rnd-1_family-0,
4,3238988,3239173,LTR/Gypsy,rnd-1_family-0,
4,3239615,3239830,LTR/Gypsy,rnd-1_family-0,
4,3262002,3262058,LTR/Gypsy,rnd-1_family-0,
4,3275022,3275039,LTR/Gypsy,rnd-1_family-0,
4,3279492,3279510,LTR/Gypsy,rnd-1_family-0,
4,3300397,3300559,LTR/Gypsy,rnd-1_family-0,
4,3312209,3312383,LTR/Gypsy,rnd-1_family-0,
4,3397200,3397407,LTR/Gypsy,rnd-1_family-0,
4,3407405,3407579,LTR/Gypsy,rnd-1_family-0,
4,3409474,3409757,LTR/Gypsy,rnd-1_family-0,
4,3416782,3419907,LTR/Gypsy,rnd-1_family-0,
4,3416782,3416920,LTR/Gypsy,rnd-1_family-0,
4,3419735,3419907,LTR/Gypsy,rnd-1_family-0,
4,3419755,3419925,LTR/Gypsy,rnd-1_family-0,
4,3430518,3430543,LTR/Gypsy,rnd-1_family-0,
4,3441957,3442067,LTR/Gypsy,rnd-1_family-0,
4,3445047,3445282,LTR/Gypsy,rnd-1_family-0,
4,3498289,3498431,LTR/Gypsy,rnd-1_family-0,
4,3509153,3509426,LTR/Gypsy,rnd-1_family-0,
4,3572635,3572757,LTR/Gypsy,rnd-1_family-0,
4,3586772,3586938,LTR/Gypsy,rnd-1_family-0,
4,3606146,3606322,LTR/Gypsy,rnd-1_family-0,
4,3641654,3641840,LTR/Gypsy,rnd-1_family-0,
4,3676758,3676922,LTR/Gypsy,rnd-1_family-0,
4,3681895,3682014,LTR/Gypsy,rnd-1_family-0,
4,3698637,3698826,LTR/Gypsy,rnd-1_family-0,
4,3705674,3705897,LTR/Gypsy,rnd-1_family-0,
4,3737577,3737834,LTR/Gypsy,rnd-1_family-0,
4,3737577,3737634,LTR/Gypsy,rnd-1_family-0,
4,3737821,3737834,LTR/Gypsy,rnd-1_family-0,
4,3759153,3759334,LTR/Gypsy,rnd-1_family-0,
4,3784419,3784622,LTR/Gypsy,rnd-1_family-0,
4,3798660,3798975,LTR/Gypsy,rnd-1_family-0,
4,3812258,3812563,LTR/Gypsy,rnd-1_family-0,
4,3820282,3820447,LTR/Gypsy,rnd-1_family-0,
4,3853299,3853414,LTR/Gypsy,rnd-1_family-0,
4,3878238,3878257,LTR/Gypsy,rnd-1_family-0,
4,3959021,3959157,LTR/Gypsy,rnd-1_family-0,
4,3966403,3966582,LTR/Gypsy,rnd-1_family-0,
4,3979375,3979544,LTR/Gypsy,rnd-1_family-0,
4,4005000,4005233,LTR/Gypsy,rnd-1_family-0,
4,4017568,4017811,LTR/Gypsy,rnd-1_family-0,
4,4019694,4019867,LTR/Gypsy,rnd-1_family-0,
4,4040316,4040349,LTR/Gypsy,rnd-1_family-0,
4,4051031,4051054,LTR/Gypsy,rnd-1_family-0,
4,4052558,4052690,LTR/Gypsy,rnd-1_family-0,
4,4083050,4083075,LTR/Gypsy,rnd-1_family-0,
4,4089216,4090366,LTR/Gypsy,rnd-1_family-0,
4,4089216,4089319,LTR/Gypsy,rnd-1_family-0,
4,4090320,4090366,LTR/Gypsy,rnd-1_family-0,
4,4145738,4145913,LTR/Gypsy,rnd-1_family-0,
4,4155401,4155518,LTR/Gypsy,rnd-1_family-0,
4,4205655,4205880,LTR/Gypsy,rnd-1_family-0,
4,4221928,4222015,LTR/Gypsy,rnd-1_family-0,
4,4224071,4224246,LTR/Gypsy,rnd-1_family-0,
4,4229314,4229571,LTR/Gypsy,rnd-1_family-0,
4,4232979,4233153,LTR/Gypsy,rnd-1_family-0,
4,4240419,4240678,LTR/Gypsy,rnd-1_family-0,
4,4240419,4240450,LTR/Gypsy,rnd-1_family-0,
4,4240638,4240678,LTR/Gypsy,rnd-1_family-0,
4,4247142,4247311,LTR/Gypsy,rnd-1_family-0,
4,4252541,4252700,LTR/Gypsy,rnd-1_family-0,
4,4271975,4272193,LTR/Gypsy,rnd-1_family-0,
4,4276021,4276216,LTR/Gypsy,rnd-1_family-0,
4,4280413,4280424,LTR/Gypsy,rnd-1_family-0,
4,4287622,4287844,LTR/Gypsy,rnd-1_family-0,
4,4287725,4287878,LTR/Gypsy,rnd-1_family-0,
4,4367357,4367628,LTR/Gypsy,rnd-1_family-0,
4,4376365,4376560,LTR/Gypsy,rnd-1_family-0,
4,4386853,4387042,LTR/Gypsy,rnd-1_family-0,
4,4419278,4419445,LTR/Gypsy,rnd-1_family-0,
4,4421053,4421223,LTR/Gypsy,rnd-1_family-0,
4,4428315,4428343,LTR/Gypsy,rnd-1_family-0,
4,4436387,4436617,LTR/Gypsy,rnd-1_family-0,
4,4497199,4497297,LTR/Gypsy,rnd-1_family-0,
4,4501719,4501938,LTR/Gypsy,rnd-1_family-0,
4,4508207,4508376,LTR/Gypsy,rnd-1_family-0,
4,4509659,4509830,LTR/Gypsy,rnd-1_family-0,
4,4516800,4517048,LTR/Gypsy,rnd-1_family-0,
4,4541499,4541732,LTR/Gypsy,rnd-1_family-0,
4,4552486,4552667,LTR/Gypsy,rnd-1_family-0,
4,4582326,4582708,LTR/Gypsy,rnd-1_family-0,
4,4582326,4582414,LTR/Gypsy,rnd-1_family-0,
4,4582614,4582708,LTR/Gypsy,rnd-1_family-0,
4,4592463,4592642,LTR/Gypsy,rnd-1_family-0,
4,4592463,4592488,LTR/Gypsy,rnd-1_family-0,
4,4592584,4592642,LTR/Gypsy,rnd-1_family-0,
4,4634232,4634424,LTR/Gypsy,rnd-1_family-0,
4,4644348,4644572,LTR/Gypsy,rnd-1_family-0,
4,4705604,4705854,LTR/Gypsy,rnd-1_family-0,
4,4705604,4705676,LTR/Gypsy,rnd-1_family-0,
4,4705832,4705854,LTR/Gypsy,rnd-1_family-0,
4,4744960,4745050,LTR/Gypsy,rnd-1_family-0,
4,4751904,4752488,LTR/Gypsy,rnd-1_family-0,
4,4751904,4751941,LTR/Gypsy,rnd-1_family-0,
4,4752057,4752067,LTR/Gypsy,rnd-1_family-0,
4,4752368,4752488,LTR/Gypsy,rnd-1_family-0,
4,4758748,4758857,LTR/Gypsy,rnd-1_family-0,
4,4761256,4761436,LTR/Gypsy,rnd-1_family-0,
4,4763128,4763260,LTR/Gypsy,rnd-1_family-0,
4,4798773,4798868,LTR/Gypsy,rnd-1_family-0,
4,4798773,4798787,LTR/Gypsy,rnd-1_family-0,
4,4798858,4798868,LTR/Gypsy,rnd-1_family-0,
4,4799134,4799363,LTR/Gypsy,rnd-1_family-0,
4,4805083,4805281,LTR/Gypsy,rnd-1_family-0,
4,4827902,4828130,LTR/Gypsy,rnd-1_family-0,
4,4833498,4833600,LTR/Gypsy,rnd-1_family-0,
4,4906479,4906648,LTR/Gypsy,rnd-1_family-0,
4,4906737,4906798,LTR/Gypsy,rnd-1_family-0,
4,4957750,4957945,LTR/Gypsy,rnd-1_family-0,
4,4960253,4960622,LTR/Gypsy,rnd-1_family-0,
4,4960253,4960280,LTR/Gypsy,rnd-1_family-0,
4,4960485,4960622,LTR/Gypsy,rnd-1_family-0,
4,4961690,4961859,LTR/Gypsy,rnd-1_family-0,
4,4966067,4966234,LTR/Gypsy,rnd-1_family-0,
4,4973711,4973912,LTR/Gypsy,rnd-1_family-0,
4,4992935,4993108,LTR/Gypsy,rnd-1_family-0,
4,4992993,4993162,LTR/Gypsy,rnd-1_family-0,
4,4996583,4996675,LTR/Gypsy,rnd-1_family-0,
4,5051848,5052310,LTR/Gypsy,rnd-1_family-0,
4,5051848,5052129,LTR/Gypsy,rnd-1_family-0,
4,5052038,5052310,LTR/Gypsy,rnd-1_family-0,
4,5051863,5052166,LTR/Gypsy,rnd-1_family-0,
4,5070907,5071094,LTR/Gypsy,rnd-1_family-0,
4,5081934,5082129,LTR/Gypsy,rnd-1_family-0,
4,5082161,5082330,LTR/Gypsy,rnd-1_family-0,
4,5136488,5136638,LTR/Gypsy,rnd-1_family-0,
4,5153535,5153835,LTR/Gypsy,rnd-1_family-0,
4,5180974,5181161,LTR/Gypsy,rnd-1_family-0,
4,5186721,5186973,LTR/Gypsy,rnd-1_family-0,
4,5187602,5187976,LTR/Gypsy,rnd-1_family-0,
4,5187602,5187689,LTR/Gypsy,rnd-1_family-0,
4,5187890,5187976,LTR/Gypsy,rnd-1_family-0,
4,5205740,5205893,LTR/Gypsy,rnd-1_family-0,
4,5231453,5231552,LTR/Gypsy,rnd-1_family-0,
4,5239081,5239206,LTR/Gypsy,rnd-1_family-0,
4,5257066,5257278,LTR/Gypsy,rnd-1_family-0,
4,5259041,5259200,LTR/Gypsy,rnd-1_family-0,
4,5261082,5261240,LTR/Gypsy,rnd-1_family-0,
4,5264807,5264820,LTR/Gypsy,rnd-1_family-0,
4,5290806,5290974,LTR/Gypsy,rnd-1_family-0,
4,5338195,5338472,LTR/Gypsy,rnd-1_family-0,
4,5341792,5341868,LTR/Gypsy,rnd-1_family-0,
4,5345934,5345996,LTR/Gypsy,rnd-1_family-0,
4,5361442,5361486,LTR/Gypsy,rnd-1_family-0,
4,5387346,5387571,LTR/Gypsy,rnd-1_family-0,
4,5387346,5387376,LTR/Gypsy,rnd-1_family-0,
4,5387497,5387571,LTR/Gypsy,rnd-1_family-0,
4,5407105,5407185,LTR/Gypsy,rnd-1_family-0,
4,5410226,5410368,LTR/Gypsy,rnd-1_family-0,
4,5439042,5439230,LTR/Gypsy,rnd-1_family-0,
4,3167,4708,LTR/Gypsy,rnd-1_family-26,
4,3167,3302,LTR/Gypsy,rnd-1_family-26,
4,4451,4708,LTR/Gypsy,rnd-1_family-26,
4,3945818,3945918,LTR/Gypsy,rnd-1_family-75,
4,4567862,4568449,LTR/Gypsy,rnd-1_family-75,
4,62985,63086,LTR/Gypsy,rnd-3_family-148,
4,84001,84067,LTR/Gypsy,rnd-3_family-148,
4,111921,112080,LTR/Gypsy,rnd-3_family-148,
4,129167,129275,LTR/Gypsy,rnd-3_family-148,
4,287490,287658,LTR/Gypsy,rnd-3_family-148,
4,545988,546128,LTR/Gypsy,rnd-3_family-148,
4,550763,551057,LTR/Gypsy,rnd-3_family-148,
4,567582,567676,LTR/Gypsy,rnd-3_family-148,
4,617121,617144,LTR/Gypsy,rnd-3_family-148,
4,673885,674295,LTR/Gypsy,rnd-3_family-148,
4,733402,733518,LTR/Gypsy,rnd-3_family-148,
4,762863,762962,LTR/Gypsy,rnd-3_family-148,
4,872482,872567,LTR/Gypsy,rnd-3_family-148,
4,893637,893647,LTR/Gypsy,rnd-3_family-148,
4,1067239,1067355,LTR/Gypsy,rnd-3_family-148,
4,1312177,1312284,LTR/Gypsy,rnd-3_family-148,
4,1399053,1399210,LTR/Gypsy,rnd-3_family-148,
4,1448425,1448582,LTR/Gypsy,rnd-3_family-148,
4,1582566,1582667,LTR/Gypsy,rnd-3_family-148,
4,1589493,1589643,LTR/Gypsy,rnd-3_family-148,
4,1624248,1624397,LTR/Gypsy,rnd-3_family-148,
4,1638827,1639010,LTR/Gypsy,rnd-3_family-148,
4,1683175,1683306,LTR/Gypsy,rnd-3_family-148,
4,1695691,1695836,LTR/Gypsy,rnd-3_family-148,
4,1737243,1737269,LTR/Gypsy,rnd-3_family-148,
4,1783886,1783905,LTR/Gypsy,rnd-3_family-148,
4,1810115,1810251,LTR/Gypsy,rnd-3_family-148,
4,1814711,1814890,LTR/Gypsy,rnd-3_family-148,
4,1820486,1820603,LTR/Gypsy,rnd-3_family-148,
4,1899072,1899156,LTR/Gypsy,rnd-3_family-148,
4,1978344,1978460,LTR/Gypsy,rnd-3_family-148,
4,2021834,2021930,LTR/Gypsy,rnd-3_family-148,
4,2026824,2026919,LTR/Gypsy,rnd-3_family-148,
4,2045522,2045641,LTR/Gypsy,rnd-3_family-148,
4,2104283,2104478,LTR/Gypsy,rnd-3_family-148,
4,2128374,2128454,LTR/Gypsy,rnd-3_family-148,
4,2143116,2143269,LTR/Gypsy,rnd-3_family-148,
4,2179087,2179263,LTR/Gypsy,rnd-3_family-148,
4,2429136,2429208,LTR/Gypsy,rnd-3_family-148,
4,2472054,2472278,LTR/Gypsy,rnd-3_family-148,
4,2513043,2513129,LTR/Gypsy,rnd-3_family-148,
4,2670419,2670473,LTR/Gypsy,rnd-3_family-148,
4,2688970,2689154,LTR/Gypsy,rnd-3_family-148,
4,2811787,2811879,LTR/Gypsy,rnd-3_family-148,
4,2967352,2967364,LTR/Gypsy,rnd-3_family-148,
4,2983632,2983718,LTR/Gypsy,rnd-3_family-148,
4,3132349,3132543,LTR/Gypsy,rnd-3_family-148,
4,3140189,3140201,LTR/Gypsy,rnd-3_family-148,
4,3156353,3156487,LTR/Gypsy,rnd-3_family-148,
4,3160666,3160679,LTR/Gypsy,rnd-3_family-148,
4,3430824,3430950,LTR/Gypsy,rnd-3_family-148,
4,3457505,3457633,LTR/Gypsy,rnd-3_family-148,
4,3534581,3534592,LTR/Gypsy,rnd-3_family-148,
4,3672735,3672848,LTR/Gypsy,rnd-3_family-148,
4,3680263,3680309,LTR/Gypsy,rnd-3_family-148,
4,3812193,3812264,LTR/Gypsy,rnd-3_family-148,
4,3993045,3993123,LTR/Gypsy,rnd-3_family-148,
4,4047530,4047620,LTR/Gypsy,rnd-3_family-148,
4,4051546,4051652,LTR/Gypsy,rnd-3_family-148,
4,4051546,4051563,LTR/Gypsy,rnd-3_family-148,
4,4051633,4051652,LTR/Gypsy,rnd-3_family-148,
4,4137043,4137283,LTR/Gypsy,rnd-3_family-148,
4,4137043,4137099,LTR/Gypsy,rnd-3_family-148,
4,4137235,4137283,LTR/Gypsy,rnd-3_family-148,
4,4158773,4159082,LTR/Gypsy,rnd-3_family-148,
4,4190917,4191084,LTR/Gypsy,rnd-3_family-148,
4,4204508,4204531,LTR/Gypsy,rnd-3_family-148,
4,4209929,4210050,LTR/Gypsy,rnd-3_family-148,
4,4280507,4280528,LTR/Gypsy,rnd-3_family-148,
4,4362878,4363105,LTR/Gypsy,rnd-3_family-148,
4,4375628,4375725,LTR/Gypsy,rnd-3_family-148,
4,4412490,4412580,LTR/Gypsy,rnd-3_family-148,
4,4466329,4466429,LTR/Gypsy,rnd-3_family-148,
4,4487951,4488085,LTR/Gypsy,rnd-3_family-148,
4,4503965,4504063,LTR/Gypsy,rnd-3_family-148,
4,4583898,4584147,LTR/Gypsy,rnd-3_family-148,
4,4673968,4674186,LTR/Gypsy,rnd-3_family-148,
4,4685692,4685753,LTR/Gypsy,rnd-3_family-148,
4,4690535,4690668,LTR/Gypsy,rnd-3_family-148,
4,4744561,4744628,LTR/Gypsy,rnd-3_family-148,
4,4832073,4832164,LTR/Gypsy,rnd-3_family-148,
4,5093825,5093899,LTR/Gypsy,rnd-3_family-148,
4,5099499,5099578,LTR/Gypsy,rnd-3_family-148,
4,5340893,5341077,LTR/Gypsy,rnd-3_family-148,
5,21500,21669,LTR/Gypsy,rnd-1_family-0,
5,22529,22715,LTR/Gypsy,rnd-1_family-0,
5,64016,64141,LTR/Gypsy,rnd-1_family-0,
5,67314,68095,LTR/Gypsy,rnd-1_family-0,
5,67314,67615,LTR/Gypsy,rnd-1_family-0,
5,67919,68095,LTR/Gypsy,rnd-1_family-0,
5,90607,90839,LTR/Gypsy,rnd-1_family-0,
5,93593,93922,LTR/Gypsy,rnd-1_family-0,
5,93593,93629,LTR/Gypsy,rnd-1_family-0,
5,93778,93922,LTR/Gypsy,rnd-1_family-0,
5,106556,106744,LTR/Gypsy,rnd-1_family-0,
5,211458,211630,LTR/Gypsy,rnd-1_family-0,
5,211707,211872,LTR/Gypsy,rnd-1_family-0,
5,212950,213138,LTR/Gypsy,rnd-1_family-0,
5,217750,217954,LTR/Gypsy,rnd-1_family-0,
5,235090,235250,LTR/Gypsy,rnd-1_family-0,
5,274257,274272,LTR/Gypsy,rnd-1_family-0,
5,288749,289052,LTR/Gypsy,rnd-1_family-0,
5,292796,292962,LTR/Gypsy,rnd-1_family-0,
5,317684,317797,LTR/Gypsy,rnd-1_family-0,
5,341150,341321,LTR/Gypsy,rnd-1_family-0,
5,369346,369619,LTR/Gypsy,rnd-1_family-0,
5,394868,395034,LTR/Gypsy,rnd-1_family-0,
5,398551,398732,LTR/Gypsy,rnd-1_family-0,
5,398605,398824,LTR/Gypsy,rnd-1_family-0,
5,423655,425318,LTR/Gypsy,rnd-1_family-0,
5,451695,451920,LTR/Gypsy,rnd-1_family-0,
5,455595,455847,LTR/Gypsy,rnd-1_family-0,
5,481340,481539,LTR/Gypsy,rnd-1_family-0,
5,492507,492673,LTR/Gypsy,rnd-1_family-0,
5,519461,519575,LTR/Gypsy,rnd-1_family-0,
5,532893,532969,LTR/Gypsy,rnd-1_family-0,
5,537637,537989,LTR/Gypsy,rnd-1_family-0,
5,537637,537654,LTR/Gypsy,rnd-1_family-0,
5,537957,537989,LTR/Gypsy,rnd-1_family-0,
5,548354,548519,LTR/Gypsy,rnd-1_family-0,
5,552035,552315,LTR/Gypsy,rnd-1_family-0,
5,552035,552082,LTR/Gypsy,rnd-1_family-0,
5,552301,552315,LTR/Gypsy,rnd-1_family-0,
5,559158,559328,LTR/Gypsy,rnd-1_family-0,
5,571849,571888,LTR/Gypsy,rnd-1_family-0,
5,580172,580364,LTR/Gypsy,rnd-1_family-0,
5,584841,584987,LTR/Gypsy,rnd-1_family-0,
5,607052,607294,LTR/Gypsy,rnd-1_family-0,
5,607052,607119,LTR/Gypsy,rnd-1_family-0,
5,607215,607294,LTR/Gypsy,rnd-1_family-0,
5,612099,612446,LTR/Gypsy,rnd-1_family-0,
5,612099,612267,LTR/Gypsy,rnd-1_family-0,
5,612423,612446,LTR/Gypsy,rnd-1_family-0,
5,613554,613631,LTR/Gypsy,rnd-1_family-0,
5,617814,617944,LTR/Gypsy,rnd-1_family-0,
5,640806,640823,LTR/Gypsy,rnd-1_family-0,
5,646177,647092,LTR/Gypsy,rnd-1_family-0,
5,646177,646259,LTR/Gypsy,rnd-1_family-0,
5,646935,647092,LTR/Gypsy,rnd-1_family-0,
5,651752,651868,LTR/Gypsy,rnd-1_family-0,
5,663663,663916,LTR/Gypsy,rnd-1_family-0,
5,709735,710024,LTR/Gypsy,rnd-1_family-0,
5,715993,716056,LTR/Gypsy,rnd-1_family-0,
5,723618,723776,LTR/Gypsy,rnd-1_family-0,
5,761153,761445,LTR/Gypsy,rnd-1_family-0,
5,761153,761172,LTR/Gypsy,rnd-1_family-0,
5,761391,761445,LTR/Gypsy,rnd-1_family-0,
5,766957,767132,LTR/Gypsy,rnd-1_family-0,
5,771228,771578,LTR/Gypsy,rnd-1_family-0,
5,775991,776317,LTR/Gypsy,rnd-1_family-0,
5,784817,785013,LTR/Gypsy,rnd-1_family-0,
5,804888,805052,LTR/Gypsy,rnd-1_family-0,
5,822513,822779,LTR/Gypsy,rnd-1_family-0,
5,848382,848504,LTR/Gypsy,rnd-1_family-0,
5,855694,855851,LTR/Gypsy,rnd-1_family-0,
5,905905,906042,LTR/Gypsy,rnd-1_family-0,
5,913034,913063,LTR/Gypsy,rnd-1_family-0,
5,943510,943681,LTR/Gypsy,rnd-1_family-0,
5,943510,943531,LTR/Gypsy,rnd-1_family-0,
5,943655,943681,LTR/Gypsy,rnd-1_family-0,
5,947097,947147,LTR/Gypsy,rnd-1_family-0,
5,947894,948181,LTR/Gypsy,rnd-1_family-0,
5,950921,951015,LTR/Gypsy,rnd-1_family-0,
5,973593,973697,LTR/Gypsy,rnd-1_family-0,
5,979702,979875,LTR/Gypsy,rnd-1_family-0,
5,1008317,1008506,LTR/Gypsy,rnd-1_family-0,
5,1026171,1026317,LTR/Gypsy,rnd-1_family-0,
5,1066913,1067087,LTR/Gypsy,rnd-1_family-0,
5,1078513,1078769,LTR/Gypsy,rnd-1_family-0,
5,1078693,1082244,LTR/Gypsy,rnd-1_family-0,
5,1078693,1078704,LTR/Gypsy,rnd-1_family-0,
5,1078872,1078947,LTR/Gypsy,rnd-1_family-0,
5,1081990,1082244,LTR/Gypsy,rnd-1_family-0,
5,1176321,1176420,LTR/Gypsy,rnd-1_family-0,
5,1190124,1190215,LTR/Gypsy,rnd-1_family-0,
5,1222380,1222686,LTR/Gypsy,rnd-1_family-0,
5,1222380,1222546,LTR/Gypsy,rnd-1_family-0,
5,1222653,1222686,LTR/Gypsy,rnd-1_family-0,
5,1222403,1222569,LTR/Gypsy,rnd-1_family-0,
5,1222412,1222798,LTR/Gypsy,rnd-1_family-0,
5,1222412,1222441,LTR/Gypsy,rnd-1_family-0,
5,1222580,1222798,LTR/Gypsy,rnd-1_family-0,
5,1277198,1277347,LTR/Gypsy,rnd-1_family-0,
5,1280994,1281182,LTR/Gypsy,rnd-1_family-0,
5,1325687,1325881,LTR/Gypsy,rnd-1_family-0,
5,1328164,1328278,LTR/Gypsy,rnd-1_family-0,
5,1330100,1330279,LTR/Gypsy,rnd-1_family-0,
5,1334990,1335077,LTR/Gypsy,rnd-1_family-0,
5,1345435,1345661,LTR/Gypsy,rnd-1_family-0,
5,1376987,1377203,LTR/Gypsy,rnd-1_family-0,
5,1409573,1409790,LTR/Gypsy,rnd-1_family-0,
5,1409573,1409660,LTR/Gypsy,rnd-1_family-0,
5,1409777,1409790,LTR/Gypsy,rnd-1_family-0,
5,1415618,1415729,LTR/Gypsy,rnd-1_family-0,
5,1422479,1422647,LTR/Gypsy,rnd-1_family-0,
5,1462854,1463077,LTR/Gypsy,rnd-1_family-0,
5,1487692,1487865,LTR/Gypsy,rnd-1_family-0,
5,1500495,1500661,LTR/Gypsy,rnd-1_family-0,
5,1515371,1515692,LTR/Gypsy,rnd-1_family-0,
5,1572734,1572901,LTR/Gypsy,rnd-1_family-0,
5,1593982,1594136,LTR/Gypsy,rnd-1_family-0,
5,1608024,1608183,LTR/Gypsy,rnd-1_family-0,
5,1612482,1612651,LTR/Gypsy,rnd-1_family-0,
5,1613167,1613328,LTR/Gypsy,rnd-1_family-0,
5,1645152,1645337,LTR/Gypsy,rnd-1_family-0,
5,1648924,1649177,LTR/Gypsy,rnd-1_family-0,
5,1651241,1651254,LTR/Gypsy,rnd-1_family-0,
5,1664317,1664473,LTR/Gypsy,rnd-1_family-0,
5,1676058,1676322,LTR/Gypsy,rnd-1_family-0,
5,1676058,1676100,LTR/Gypsy,rnd-1_family-0,
5,1676218,1676322,LTR/Gypsy,rnd-1_family-0,
5,1705495,1705688,LTR/Gypsy,rnd-1_family-0,
5,1722720,1722893,LTR/Gypsy,rnd-1_family-0,
5,1795741,1795979,LTR/Gypsy,rnd-1_family-0,
5,1823903,1824225,LTR/Gypsy,rnd-1_family-0,
5,1823903,1824047,LTR/Gypsy,rnd-1_family-0,
5,1824171,1824225,LTR/Gypsy,rnd-1_family-0,
5,1835728,1835907,LTR/Gypsy,rnd-1_family-0,
5,1844893,1845006,LTR/Gypsy,rnd-1_family-0,
5,1906355,1906524,LTR/Gypsy,rnd-1_family-0,
5,1908284,1908471,LTR/Gypsy,rnd-1_family-0,
5,1930118,1930310,LTR/Gypsy,rnd-1_family-0,
5,1942152,1942331,LTR/Gypsy,rnd-1_family-0,
5,1942613,1942795,LTR/Gypsy,rnd-1_family-0,
5,1963267,1963358,LTR/Gypsy,rnd-1_family-0,
5,1966341,1966455,LTR/Gypsy,rnd-1_family-0,
5,1973527,1973649,LTR/Gypsy,rnd-1_family-0,
5,1991585,1991758,LTR/Gypsy,rnd-1_family-0,
5,1992598,1992766,LTR/Gypsy,rnd-1_family-0,
5,2057525,2057750,LTR/Gypsy,rnd-1_family-0,
5,2057525,2057578,LTR/Gypsy,rnd-1_family-0,
5,2057688,2057750,LTR/Gypsy,rnd-1_family-0,
5,2070366,2070562,LTR/Gypsy,rnd-1_family-0,
5,2070366,2070413,LTR/Gypsy,rnd-1_family-0,
5,2070551,2070562,LTR/Gypsy,rnd-1_family-0,
5,2077763,2078167,LTR/Gypsy,rnd-1_family-0,
5,2077763,2077780,LTR/Gypsy,rnd-1_family-0,
5,2077953,2078167,LTR/Gypsy,rnd-1_family-0,
5,2079129,2079345,LTR/Gypsy,rnd-1_family-0,
5,2093698,2093929,LTR/Gypsy,rnd-1_family-0,
5,2117605,2117644,LTR/Gypsy,rnd-1_family-0,
5,2135011,2135190,LTR/Gypsy,rnd-1_family-0,
5,2135011,2135024,LTR/Gypsy,rnd-1_family-0,
5,2135170,2135190,LTR/Gypsy,rnd-1_family-0,
5,2158183,2158433,LTR/Gypsy,rnd-1_family-0,
5,2162145,2162309,LTR/Gypsy,rnd-1_family-0,
5,2171894,2171971,LTR/Gypsy,rnd-1_family-0,
5,2174305,2174556,LTR/Gypsy,rnd-1_family-0,
5,2177134,2177224,LTR/Gypsy,rnd-1_family-0,
5,2181804,2182008,LTR/Gypsy,rnd-1_family-0,
5,2186091,2186243,LTR/Gypsy,rnd-1_family-0,
5,2196068,2196280,LTR/Gypsy,rnd-1_family-0,
5,2220832,2221065,LTR/Gypsy,rnd-1_family-0,
5,2239564,2239782,LTR/Gypsy,rnd-1_family-0,
5,2239996,2240219,LTR/Gypsy,rnd-1_family-0,
5,2293088,2293259,LTR/Gypsy,rnd-1_family-0,
5,2294737,2294921,LTR/Gypsy,rnd-1_family-0,
5,2315806,2315991,LTR/Gypsy,rnd-1_family-0,
5,2328560,2328728,LTR/Gypsy,rnd-1_family-0,
5,2382873,2383061,LTR/Gypsy,rnd-1_family-0,
5,2382873,2382889,LTR/Gypsy,rnd-1_family-0,
5,2383048,2383061,LTR/Gypsy,rnd-1_family-0,
5,2388795,2389021,LTR/Gypsy,rnd-1_family-0,
5,2389015,2389195,LTR/Gypsy,rnd-1_family-0,
5,2389045,2389214,LTR/Gypsy,rnd-1_family-0,
5,2389083,2389250,LTR/Gypsy,rnd-1_family-0,
5,2393550,2393575,LTR/Gypsy,rnd-1_family-0,
5,2402783,2403007,LTR/Gypsy,rnd-1_family-0,
5,2447530,2447736,LTR/Gypsy,rnd-1_family-0,
5,2450213,2450400,LTR/Gypsy,rnd-1_family-0,
5,2458296,2458514,LTR/Gypsy,rnd-1_family-0,
5,2506720,2506739,LTR/Gypsy,rnd-1_family-0,
5,2551453,2553786,LTR/Gypsy,rnd-1_family-0,
5,2551453,2551711,LTR/Gypsy,rnd-1_family-0,
5,2553765,2553786,LTR/Gypsy,rnd-1_family-0,
5,2558188,2560934,LTR/Gypsy,rnd-1_family-0,
5,2558188,2558319,LTR/Gypsy,rnd-1_family-0,
5,2559773,2559783,LTR/Gypsy,rnd-1_family-0,
5,2560751,2560934,LTR/Gypsy,rnd-1_family-0,
5,2559593,2561937,LTR/Gypsy,rnd-1_family-0,
5,2559593,2559607,LTR/Gypsy,rnd-1_family-0,
5,2561758,2561937,LTR/Gypsy,rnd-1_family-0,
5,2600446,2601166,LTR/Gypsy,rnd-1_family-0,
5,2600446,2600921,LTR/Gypsy,rnd-1_family-0,
5,2601132,2601166,LTR/Gypsy,rnd-1_family-0,
5,2638009,2638172,LTR/Gypsy,rnd-1_family-0,
5,2665477,2665701,LTR/Gypsy,rnd-1_family-0,
